,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_text,predicted_sentiment,sentiment_score,predicted_rating,true_sentiment
3414,"Newspeak ""Be great in act, as you have been i...",5,"SanDisk makes the most reliable SD cards. After working in Tech support for a company that relied on maps loaded on SD cards, I only recommend SanDisk now. Class 10 is great, it means you have the fastest card made. The class shows the minimum speeds for data transfer to and from the card. a class 10 will always have at least a minimum transfer of 10mb/sec. These are the cards professionals use to record HD video and high quality images.",13-05-2013,574,0,0,0,0,0.0,0.0,"sandisk makes reliable sd cards . working tech support company relied maps loaded sd cards , recommend sandisk . class 10 great , means fastest card made . class shows minimum speeds data transfer card . class 10 always least minimum transfer 10mbsec . cards professionals use record hd video high quality images .",POSITIVE,0.8014461398124695,5,POSITIVE
1145,"Daniel Rivero "".:DRH:.""",5,"I bought two of these for my laptop and my camera and they're working great so far, good speed. 100% happy with this purchase.",29-12-2012,709,0,0,0,0,0.0,0.0,"bought two laptop camera theyre working great far , good speed . 100 happy purchase .",POSITIVE,0.9383981823921204,5,POSITIVE
1542,eldiego77cp,5,The sd card works perfectly. I use a samsung galaxy s3 lte and the sd was recognized without problems. I did not need to format sd. Just plug and play.Ups sent me the shippment in 3 days. I recommend the product and the provider.,03-09-2013,461,0,0,0,0,0.0,0.0,sd card works perfectly . use samsung galaxy s3 lte sd recognized without problems . need format sd . plug play.ups sent shippment 3 days . recommend product provider .,POSITIVE,0.8430870175361633,5,POSITIVE
738,Brian LaCount,5,Using this is my Surface Pro. Works great. &#128522; You have to Love Amazon,07-05-2014,215,0,0,0,0,0.0,0.0,using surface pro . works great . 128522 love amazon,POSITIVE,0.8324379324913025,5,POSITIVE
2029,H. Yang,5,"Sandisk never disappoint.  For a 64gin micro-disk, this thing is super fast.  Using it in my new Galaxy Note 2, Amazing !!",28-03-2013,620,0,0,0,0,0.0,0.0,"sandisk never disappoint . 64gin microdisk , thing super fast . using new galaxy note 2 , amazing ! !",POSITIVE,0.8499395251274109,5,POSITIVE
1771,GeoP,5,"This was a great deal and now I have plenty of storage space for my phone.I can store my ringtones, hundreds of songs and at least 6 movies.This is also the  new micro-SDXC Card which is designed for high speed transfer.",08-02-2013,668,0,0,0,0,0.0,0.0,"great deal plenty storage space phone.i store ringtones , hundreds songs least 6 movies.this also new microsdxc card designed high speed transfer .",POSITIVE,0.8447364568710327,5,POSITIVE
2321,JimWil,5,"This is an amazing memory chip card. At less than half the size of a regular postage stamp, this card fits my Garmin GPS and allows me to take oodles of photos along for viewing. AND, it comes with an adapter to allow using it in my PC with one of the many multi-card readers. 32 Gigabytes in such a tiny card and at a very reasonable price. Highly recommended.",24-07-2013,502,0,0,0,0,0.0,0.0,"amazing memory chip card . less half size regular postage stamp , card fits garmin gps allows take oodles photos along viewing . , comes adapter allow using pc one many multicard readers . 32 gigabytes tiny card reasonable price . highly recommended .",POSITIVE,0.8666759133338928,5,POSITIVE
105,A. Kinney,5,I've ordered other SD cards before but this one is the best overall. Shipping was excellent fast and reliable. I would recommend it to anyone who is looking for a quality product. Thanks again!,01-07-2014,160,0,0,0,0,0.0,0.0,ive ordered sd cards one best overall . shipping excellent fast reliable . would recommend anyone looking quality product . thanks !,POSITIVE,0.9006617069244385,5,POSITIVE
4101,Scrummer,5,"The product is excellent, so far. It fits my smartphone and tablet also excellent in recording in HD also performing on an HD monitor.So far, all SanDisk cards (regular and Micro, have performed very well.excellent for my needs. I use three sizes 8 gigs for my Archos MP player and 16/32 gigs for my smartphone and tablet.My no name tablet has a micro HDMI port that works very well.",01-12-2014,7,0,0,0,0,0.0,0.0,"product excellent , far . fits smartphone tablet also excellent recording hd also performing hd monitor.so far , sandisk cards regular micro , performed well.excellent needs . use three sizes 8 gigs archos mp player 1632 gigs smartphone tablet.my name tablet micro hdmi port works well .",POSITIVE,0.820278525352478,5,POSITIVE
2389,Joe Z,5,Hard to review this. It's an amazing little chip with huge capacity and it does what it's supposed to do. 5 stars.,26-02-2014,285,0,0,0,0,0.0,0.0,hard review . amazing little chip huge capacity supposed . 5 stars .,POSITIVE,0.894092857837677,5,POSITIVE
4386,"Susan Long ""Susan""",5,"I bought this for my Galaxy S3 and it worked perfect out the box; no formatting required. It is already Fat32, Works great. Love all the extra space for storing my MP3's and pictures.",12-09-2012,817,0,1,1,-1,0.0,0.0,"bought galaxy s3 worked perfect box formatting required . already fat32 , works great . love extra space storing mp3s pictures .",POSITIVE,0.8601179122924805,5,POSITIVE
720,Brett D,5,"Ever since my SanDisk Ultra 64GB Micro SDXC card arrived, my life has been pure bliss.  Not only am I finally able to carry vast amounts of music, movies, and TV shows with me on my Samsung Galaxy Note 8, but my car now gets 14 more MPG, my landlord LOWERED my rent $300, I got a promotion at work, and my cat no longer sheds on the furniture!",18-11-2013,385,1,1,2,0,0.5,0.094531206,"ever since sandisk ultra 64gb micro sdxc card arrived , life pure bliss . finally able carry vast amounts music , movies , tv shows samsung galaxy note 8 , car gets 14 mpg , landlord lowered rent 300 , got promotion work , cat longer sheds furniture !",POSITIVE,0.9251543879508972,5,POSITIVE
3492,Ognian Ivanov,5,Excellent product at a great price. I use it with Asus Transformer Pad 700 and it works great. Speed is high enough to  ply high definition video from it.,26-01-2013,681,0,0,0,0,0.0,0.0,excellent product great price . use asus transformer pad 700 works great . speed high enough ply high definition video .,POSITIVE,0.9249509572982788,5,POSITIVE
3005,Martin Martinez,5,Works Perfectly!!!  Couldn't ask for a better card and price was good too. got two one for each smart phone and my Wife loves hers too finaly got lots of free space.SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with Adapter...,03-06-2013,553,0,0,0,0,0.0,0.0,works perfectly ! ! ! couldnt ask better card price good . got two one smart phone wife loves finaly got lots free space.sandisk ultra 64 gb microsdxc class 10 uhs1 memory card adapter ...,POSITIVE,0.8862960934638977,5,POSITIVE
4405,tahoebigah,5,I bough this to replace an old 1gb card I had in my phone. I am using this in a Nokia Lumia 822 and it works perfectly.,09-01-2013,698,0,0,0,0,0.0,0.0,bough replace old 1gb card phone . using nokia lumia 822 works perfectly .,POSITIVE,0.8839036226272583,5,POSITIVE
3505,onedog,5,I love the class 10 uhs memory card thank you onedog,07-05-2014,215,0,0,0,0,0.0,0.0,love class 10 uhs memory card thank onedog,POSITIVE,0.8286665678024292,5,POSITIVE
859,Cat Cat,4,"I cannot say if it's the SD card or the phone, but google sez it's the phone. Put your MP3s on this card for your Galaxy S3, and the result is a jumble of corrupted files. Yep, that's what I got. So, in fairness to SanDisk, I gave this card 4 stars, and a suggestion to y'all out there, get the 16gb card for your S3 instead.",07-07-2013,519,0,0,0,0,0.0,0.0,"say sd card phone , google sez phone . put mp3s card galaxy s3 , result jumble corrupted files . yep , thats got . , fairness sandisk , gave card 4 stars , suggestion yall , get 16gb card s3 instead .",POSITIVE,0.8447778820991516,4,POSITIVE
4856,W. Smith,5,Excellent price for top rated MicroSDHC Class 10 card with adapter included. SanDisk produces very reliable memory cards have never had one malfunction.,07-04-2014,245,0,0,0,0,0.0,0.0,excellent price top rated microsdhc class 10 card adapter included . sandisk produces reliable memory cards never one malfunction .,POSITIVE,0.933552086353302,5,POSITIVE
1693,"Fred ""mrdata22""",5,"I use these for cell phone and other devices requiring a MicroSD Card.  This one is compatible with all my devices, even the ones that are &#34;outmoded&#34; like my cell phone.  Works great.  No problems storing or reading data, ever.  I consistently use SanDisk for my cameras, music devices, etc. Highly recommended.",13-06-2014,178,0,0,0,0,0.0,0.0,"use cell phone devices requiring microsd card . one compatible devices , even ones 34outmoded34 like cell phone . works great . problems storing reading data , ever . consistently use sandisk cameras , music devices , etc . highly recommended .",POSITIVE,0.8110862970352173,5,POSITIVE
1789,GeroCzan,5,"Very confident with this brand, never failed me ever since.  Placed it to my E72, performed great.  Looking forward to long years of using this chip.",21-12-2012,717,0,0,0,0,0.0,0.0,"confident brand , never failed ever since . placed e72 , performed great . looking forward long years using chip .",POSITIVE,0.8412764668464661,5,POSITIVE
1306,Dennis Swena,5,"I use this (with a Nifty MiniDrive, [...] to extend the built in SSD in my MacBook Pro. I highly recommend it for anyone needing a speedy flash card.",29-10-2013,405,0,0,0,0,0.0,0.0,"use nifty minidrive , ... extend built ssd macbook pro . highly recommend anyone needing speedy flash card .",POSITIVE,0.8609999418258667,5,POSITIVE
2958,Marco Capponi,5,Sandisk always do a great job. I have like a year with this memory and works perfects! I recommend it 100%,30-05-2014,192,0,0,0,0,0.0,0.0,sandisk always great job . like year memory works perfects ! recommend 100,POSITIVE,0.9387000799179077,5,POSITIVE
1217,David,5,"Using this in my galaxy note 2, works great for movies, music and apps, with no issues what so ever.",23-01-2013,684,0,0,0,0,0.0,0.0,"using galaxy note 2 , works great movies , music apps , issues ever .",POSITIVE,0.800463855266571,5,POSITIVE
648,Bobby Shornock,5,"I purchased 2 128GB SD cards, one for my Nokia Lumia 1520, and another for my Surface Pro 2, both devices took the card without any issues.As for read/Write speeds, I am sure there are better options, but this is the only 128GB Micro SD card available right now, and Sandisk did an amazing job with the product.And currently at $119.99(For how long, I am not sure), it's a great deal, considering a lot of the good SD cards are in the $140 range still.No issues with either card unmounting itself, put them in, transfer files, and you're good.",26-03-2014,257,4,1,5,3,0.8,0.37553463,"purchased 2 128gb sd cards , one nokia lumia 1520 , another surface pro 2 , devices took card without issues.as readwrite speeds , sure better options , 128gb micro sd card available right , sandisk amazing job product.and currently 119.99for long , sure , great deal , considering lot good sd cards 140 range still.no issues either card unmounting , put , transfer files , youre good .",POSITIVE,0.8297383189201355,5,POSITIVE
4358,Steve V.,5,"This is an excellent storage in the minimal space. It come with the adapter, so I am able to read in the regular SD card reader also.",05-09-2013,459,0,0,0,0,0.0,0.0,"excellent storage minimal space . come adapter , able read regular sd card reader also .",POSITIVE,0.809638500213623,5,POSITIVE
2284,J. Ferrer,5,I put 20 GB of videos on this micro SD card and  it is a perfect fit and functions flawlessly.,04-05-2014,218,0,0,0,0,0.0,0.0,put 20 gb videos micro sd card perfect fit functions flawlessly .,POSITIVE,0.8590759038925171,5,POSITIVE
2903,"Luis Rafael Andrade ""lrafaelrj""",5,"Sandisk is the best brand in my oppinion. 32GB is a great size to put music, video etc. Recommend it!",01-09-2014,98,0,0,0,0,0.0,0.0,"sandisk best brand oppinion . 32gb great size put music , video etc . recommend !",POSITIVE,0.8812549710273743,5,POSITIVE
3364,m.y,5,The space on this card is amazing.  Using this for a GoPro camera and it has been great so far.,16-06-2013,540,0,0,0,0,0.0,0.0,space card amazing . using gopro camera great far .,POSITIVE,0.830708384513855,5,POSITIVE
1503,Ed,5,"I bought this for use in the GoPro Hero3 Black Edition.  It has excellent storage and R/W speeds.  I have filmed at 1080p w/ 60fps and shot pictures at a rate of 30 pictures/ 1 second and there were no issues at all.Excellent product, especially for this camera.",02-09-2013,462,0,0,0,0,0.0,0.0,"bought use gopro hero3 black edition . excellent storage rw speeds . filmed 1080p w 60fps shot pictures rate 30 pictures 1 second issues all.excellent product , especially camera .",POSITIVE,0.8252624273300171,5,POSITIVE
3442,Nilo Esparza,5,this small but big in memory will be the perfect gift for a samsung tablet.i am pretty sure she will love it.,17-12-2012,721,0,0,0,0,0.0,0.0,small big memory perfect gift samsung tablet.i pretty sure love .,POSITIVE,0.834848940372467,5,POSITIVE
